8856
10718
12793
14560
16472
21466
26018
35674
37518
39218
42355
44479
48810
51224
52918
54720
57212
59387
68634
70724
73111
83237
102075
104062
106003
107986
110515
119102
121436
124563
127359
129080
131092
133760
142062
144461
146125
151113
155232
