850
3321
5936
7567
9281
17802
20639
22482
24337
26420
29923
34743
36593
38214
40321
48000
50724
55102
57170
59122
60817
63106
64965
67291
68987
80000
83940
93948
95681
99199
109639
115241
117142
128027
139992
141643
144023
147933
