12367
14153
16684
18349
20161
23910
25649
27429
30176
32000
34143
35839
39812
41947
44743
50093
63170
65171
66904
74426
76164
78593
80375
83051
85757
91839
93710
96074
101021
105600
112196
113918
117901
121917
124056
125950
128535
130391
132159
136970
139664
141316
143280
153502
155524
162099
163799
165488
167492
171054
172884
175121
218134
219911
222877
230311
232142
233919
236161
238821
240700
243400
252023
253857
256801
258612
265096
270594
272604
274626
277675
280087
281919
283841
285656
295868
299418
301121
303360
